Id,x_m,y_m,Lat,Lon
4991,3220843.933,-2792043.073,-24.31666667,28.93333333
4992,3222699.258,-2785936.435,-24.26666667,28.95
4993,3224554.584,-2785936.435,-24.26666667,28.96666667
4994,3226409.908,-2792043.073,-24.31666667,28.98333333
4995,3226409.908,-2814454.732,-24.5,28.98333333
4996,3230120.558,-2775764.04,-24.18333333,29.01666667
4997,3228265.233,-2775764.04,-24.18333333,29
4998,3228265.233,-2787971.713,-24.28333333,29
4999,3228265.233,-2804263.58,-24.41666667,29
5000,3230120.558,-2812415.962,-24.48333333,29.01666667
5001,3231975.882,-2765598.288,-24.1,29.03333333
5002,3231975.882,-2796115.502,-24.35,29.03333333
5003,3231975.882,-2800189.003,-24.38333333,29.03333333
5004,3235686.533,-2769663.793,-24.13333333,29.06666667
5005,3235686.533,-2775764.04,-24.18333333,29.06666667
5006,3237541.857,-2794079.153,-24.33333333,29.08333333
5007,3243107.831,-2755439.147,-24.01666667,29.13333333
5008,3250529.131,-2757470.447,-24.03333333,29.2
5009,3246818.482,-2790007.259,-24.3,29.16666667
5010,3254239.78,-2757470.447,-24.03333333,29.23333333
5011,3252384.456,-2779832.2,-24.21666667,29.21666667
5012,3254239.78,-2808339.232,-24.45,29.23333333
5013,3256095.106,-2792043.073,-24.31666667,29.25
5014,3257950.431,-2767630.909,-24.11666667,29.26666667
5015,3257950.431,-2790007.259,-24.3,29.26666667
5016,3261661.08,-2755439.147,-24.01666667,29.3
5017,3261661.08,-2759502.012,-24.05,29.3
5018,3263516.405,-2792043.073,-24.31666667,29.31666667
5019,3263516.405,-2806301.27,-24.43333333,29.31666667
5020,3267227.055,-2771696.944,-24.15,29.35
5021,3263516.405,-2773730.36,-24.16666667,29.31666667
5022,3265371.73,-2783901.423,-24.25,29.33333333
5023,3261661.08,-2794079.153,-24.33333333,29.3
5024,3267227.055,-2757470.447,-24.03333333,29.35
5025,3265371.73,-2792043.073,-24.31666667,29.33333333
5026,3278359.004,-2783901.423,-24.25,29.45
5027,3287635.628,-2775764.04,-24.18333333,29.53333333
5028,3289490.953,-2785936.435,-24.26666667,29.55
5029,3287635.628,-2785936.435,-24.26666667,29.53333333
5030,3293201.602,-2767630.909,-24.11666667,29.58333333
5031,3296912.253,-2810377.462,-24.46666667,29.61666667
5032,3298767.577,-2757470.447,-24.03333333,29.63333333
5033,3302478.227,-2765598.288,-24.1,29.66666667
5034,3309899.526,-2790007.259,-24.3,29.73333333
5035,3309899.526,-2806301.27,-24.43333333,29.73333333
5036,3311754.851,-2804263.58,-24.41666667,29.75
5037,3315465.5,-2775764.04,-24.18333333,29.78333333
5038,3319176.151,-2781866.678,-24.23333333,29.81666667
5039,3322886.8,-2763565.931,-24.08333333,29.85
5040,3317320.826,-2785936.435,-24.26666667,29.8
5041,3330308.1,-2777797.987,-24.2,29.91666667
5042,3334018.749,-2781866.678,-24.23333333,29.95
5043,3339584.724,-2765598.288,-24.1,30
5044,3337729.399,-2800189.003,-24.38333333,29.98333333
5045,3348861.348,-2755439.147,-24.01666667,30.08333333
5046,3339584.724,-2804263.58,-24.41666667,30
5047,3347006.024,-2812415.962,-24.48333333,30.06666667
5048,3348861.348,-2783901.423,-24.25,30.08333333
5049,3348861.348,-2802226.157,-24.4,30.08333333
5050,3350716.673,-2769663.793,-24.13333333,30.1
5051,3359993.297,-2765598.288,-24.1,30.18333333
5052,3359993.297,-2769663.793,-24.13333333,30.18333333
5053,3361848.622,-2761533.84,-24.06666667,30.2
5054,3365559.271,-2773730.36,-24.16666667,30.23333333
5055,3369269.922,-2763565.931,-24.08333333,30.26666667
5056,3371125.246,-2763565.931,-24.08333333,30.28333333
5057,3369269.922,-2765598.288,-24.1,30.26666667
5058,3372980.571,-2769663.793,-24.13333333,30.3
5059,3372980.571,-2771696.944,-24.15,30.3
5060,3380401.871,-2757470.447,-24.03333333,30.36666667
5061,3384112.52,-2757470.447,-24.03333333,30.4
5062,3382257.195,-2767630.909,-24.11666667,30.38333333
5063,3382257.195,-2757470.447,-24.03333333,30.38333333
5064,3385967.845,-2783901.423,-24.25,30.41666667
5065,3384112.52,-2787971.713,-24.28333333,30.4
5066,3384112.52,-2751377.335,-23.98333333,30.4
5067,3387823.169,-2761533.84,-24.06666667,30.43333333
5068,3395244.469,-2792043.073,-24.31666667,30.5
5069,3387823.169,-2775764.04,-24.18333333,30.43333333
5070,3389678.495,-2781866.678,-24.23333333,30.45
5071,3391533.82,-2757470.447,-24.03333333,30.46666667
5072,3398955.119,-2787971.713,-24.28333333,30.53333333
5073,3398955.119,-2775764.04,-24.18333333,30.53333333
5074,3411942.393,-2798152.119,-24.36666667,30.65
5075,3413797.718,-2755439.147,-24.01666667,30.66666667
5076,3413797.718,-2798152.119,-24.36666667,30.66666667
5077,3428640.316,-2800189.003,-24.38333333,30.8
5078,3430495.642,-2779832.2,-24.21666667,30.81666667
5079,3428640.316,-2802226.157,-24.4,30.8
5080,3428640.316,-2806301.27,-24.43333333,30.8
5081,3428640.316,-2808339.232,-24.45,30.8
5082,3432350.966,-2802226.157,-24.4,30.83333333
5083,3436061.616,-2769663.793,-24.13333333,30.86666667
5084,3437916.94,-2816493.773,-24.51666667,30.88333333
5085,3445338.24,-2796115.502,-24.35,30.95
5086,3447193.565,-2796115.502,-24.35,30.96666667
5087,3454614.864,-2798152.119,-24.36666667,31.03333333
5088,3460180.838,-2812415.962,-24.48333333,31.08333333
5089,3484300.062,-2792043.073,-24.31666667,31.3
5090,3482444.737,-2790007.259,-24.3,31.28333333
5091,3486155.387,-2802226.157,-24.4,31.31666667
5092,3493576.686,-2773730.36,-24.16666667,31.38333333
5093,3489866.036,-2779832.2,-24.21666667,31.35
5094,3500997.985,-2810377.462,-24.46666667,31.45
5095,3525117.209,-2761533.84,-24.06666667,31.66666667
5096,3532538.507,-2753408.109,-24,31.73333333
5097,3536249.158,-2802226.157,-24.4,31.76666667
5098,3538104.482,-2802226.157,-24.4,31.78333333
5099,3560368.38,-2808339.232,-24.45,31.98333333
5100,3076128.595,-2747316.574,-23.95,27.63333333
5101,3126222.366,-2747316.574,-23.95,28.08333333
5102,3165184.188,-2737169.259,-23.86666667,28.43333333
5103,3161473.539,-2753408.109,-24,28.4
5104,3183737.437,-2751377.335,-23.98333333,28.6
5105,3187448.086,-2747316.574,-23.95,28.63333333
5106,3193014.061,-2739198.198,-23.88333333,28.68333333
5107,3196724.711,-2743256.863,-23.91666667,28.71666667
5108,3202290.686,-2739198.198,-23.88333333,28.76666667
5109,3204146.01,-2729056.108,-23.8,28.78333333
5110,3206001.335,-2733112.161,-23.83333333,28.8
5111,3207856.66,-2727028.47,-23.78333333,28.81666667
5112,3217133.284,-2731084.005,-23.81666667,28.9
5113,3224554.584,-2749346.824,-23.96666667,28.96666667
5114,3224554.584,-2751377.335,-23.98333333,28.96666667
5115,3239397.182,-2735140.58,-23.85,29.1
5116,3256095.106,-2735140.58,-23.85,29.25
5117,3257950.431,-2733112.161,-23.83333333,29.26666667
5118,3265371.73,-2737169.259,-23.86666667,29.33333333
5119,3276503.679,-2741227.4,-23.9,29.43333333
5120,3278359.004,-2737169.259,-23.86666667,29.45
5121,3278359.004,-2743256.863,-23.91666667,29.45
5122,3280214.329,-2743256.863,-23.91666667,29.46666667
5123,3280214.329,-2741227.4,-23.9,29.46666667
5124,3283924.978,-2747316.574,-23.95,29.5
5125,3285780.304,-2739198.198,-23.88333333,29.51666667
5126,3285780.304,-2753408.109,-24,29.51666667
5127,3291346.278,-2753408.109,-24,29.56666667
5128,3287635.628,-2737169.259,-23.86666667,29.53333333
5129,3291346.278,-2716894.181,-23.7,29.56666667
5130,3291346.278,-2720947.119,-23.73333333,29.56666667
5131,3295056.927,-2714868.1,-23.68333333,29.6
5132,3296912.253,-2739198.198,-23.88333333,29.61666667
5133,3293201.602,-2745286.587,-23.93333333,29.58333333
5134,3298767.577,-2702717.035,-23.58333333,29.63333333
5135,3298767.577,-2729056.108,-23.8,29.63333333
5136,3302478.227,-2735140.58,-23.85,29.66666667
5137,3300622.902,-2747316.574,-23.95,29.65
5138,3306188.877,-2698668.739,-23.55,29.7
5139,3300622.902,-2745286.587,-23.93333333,29.65
5140,3306188.877,-2737169.259,-23.86666667,29.7
5141,3309899.526,-2706766.36,-23.61666667,29.73333333
5142,3309899.526,-2714868.1,-23.68333333,29.73333333
5143,3321031.475,-2712842.278,-23.66666667,29.83333333
5144,3324742.125,-2741227.4,-23.9,29.86666667
5145,3283924.978,-2739198.198,-23.88333333,29.5
5146,3326597.45,-2733112.161,-23.83333333,29.88333333
5147,3328452.775,-2706766.36,-23.61666667,29.9
5148,3337729.399,-2729056.108,-23.8,29.98333333
5149,3330308.1,-2696644.976,-23.53333333,29.91666667
5150,3330308.1,-2702717.035,-23.58333333,29.91666667
5151,3332163.424,-2745286.587,-23.93333333,29.93333333
5152,3334018.749,-2741227.4,-23.9,29.95
5153,3334018.749,-2749346.824,-23.96666667,29.95
5154,3335874.074,-2745286.587,-23.93333333,29.96666667
5155,3335874.074,-2747316.574,-23.95,29.96666667
5156,3335874.074,-2735140.58,-23.85,29.96666667
5157,3337729.399,-2739198.198,-23.88333333,29.98333333
5158,3339584.724,-2716894.181,-23.7,30
5159,3339584.724,-2733112.161,-23.83333333,30
5160,3341440.049,-2731084.005,-23.81666667,30.01666667
5161,3339584.724,-2739198.198,-23.88333333,30
5162,3343295.373,-2704741.569,-23.6,30.03333333
5163,3345150.698,-2745286.587,-23.93333333,30.05
5164,3347006.024,-2743256.863,-23.91666667,30.06666667
5165,3348861.348,-2722973.977,-23.75,30.08333333
5166,3347006.024,-2727028.47,-23.78333333,30.06666667
5167,3348861.348,-2731084.005,-23.81666667,30.08333333
5168,3348861.348,-2735140.58,-23.85,30.08333333
5169,3350716.673,-2704741.569,-23.6,30.1
5170,3350716.673,-2714868.1,-23.68333333,30.1
5171,3350716.673,-2720947.119,-23.73333333,30.1
5172,3350716.673,-2725001.094,-23.76666667,30.1
5173,3352571.998,-2720947.119,-23.73333333,30.11666667
5174,3354427.322,-2727028.47,-23.78333333,30.13333333
5175,3356282.647,-2749346.824,-23.96666667,30.15
5176,3354427.322,-2716894.181,-23.7,30.13333333
5177,3354427.322,-2729056.108,-23.8,30.13333333
5178,3352571.998,-2743256.863,-23.91666667,30.11666667
5179,3356282.647,-2702717.035,-23.58333333,30.15
5180,3356282.647,-2733112.161,-23.83333333,30.15
5181,3356282.647,-2745286.587,-23.93333333,30.15
5182,3354427.322,-2747316.574,-23.95,30.13333333
5183,3352571.998,-2749346.824,-23.96666667,30.11666667
5184,3358137.973,-2700692.759,-23.56666667,30.16666667
5185,3358137.973,-2706766.36,-23.61666667,30.16666667
5186,3358137.973,-2720947.119,-23.73333333,30.16666667
5187,3358137.973,-2731084.005,-23.81666667,30.16666667
5188,3358137.973,-2733112.161,-23.83333333,30.16666667
5189,3359993.297,-2747316.574,-23.95,30.18333333
5190,3359993.297,-2725001.094,-23.76666667,30.18333333
5191,3361848.622,-2737169.259,-23.86666667,30.2
5192,3359993.297,-2749346.824,-23.96666667,30.18333333
5193,3363703.947,-2712842.278,-23.66666667,30.21666667
5194,3361848.622,-2712842.278,-23.66666667,30.2
5195,3363703.947,-2720947.119,-23.73333333,30.21666667
5196,3363703.947,-2729056.108,-23.8,30.21666667
5197,3363703.947,-2747316.574,-23.95,30.21666667
5198,3363703.947,-2749346.824,-23.96666667,30.21666667
5199,3365559.271,-2714868.1,-23.68333333,30.23333333
5200,3365559.271,-2727028.47,-23.78333333,30.23333333
5201,3371125.246,-2737169.259,-23.86666667,30.28333333
5202,3369269.922,-2706766.36,-23.61666667,30.26666667
5203,3371125.246,-2749346.824,-23.96666667,30.28333333
5204,3372980.571,-2737169.259,-23.86666667,30.3
5205,3374835.896,-2698668.739,-23.55,30.31666667
5206,3374835.896,-2737169.259,-23.86666667,30.31666667
5207,3378546.546,-2708791.407,-23.63333333,30.35
5208,3378546.546,-2731084.005,-23.81666667,30.35
5209,3380401.871,-2741227.4,-23.9,30.36666667
5210,3384112.52,-2739198.198,-23.88333333,30.4
5211,3391533.82,-2735140.58,-23.85,30.46666667
5212,3393389.144,-2731084.005,-23.81666667,30.48333333
5213,3397099.794,-2753408.109,-24,30.51666667
5214,3404521.093,-2718920.521,-23.71666667,30.58333333
5215,3406376.418,-2727028.47,-23.78333333,30.6
5216,3410087.068,-2725001.094,-23.76666667,30.63333333
5217,3408231.743,-2745286.587,-23.93333333,30.61666667
5218,3408231.743,-2747316.574,-23.95,30.61666667
5219,3411942.393,-2727028.47,-23.78333333,30.65
5220,3413797.718,-2710816.714,-23.65,30.66666667
5221,3413797.718,-2739198.198,-23.88333333,30.66666667
5222,3417508.367,-2741227.4,-23.9,30.7
5223,3423074.342,-2731084.005,-23.81666667,30.75
5224,3426784.991,-2722973.977,-23.75,30.78333333
5225,3434206.291,-2716894.181,-23.7,30.85
5226,3283924.978,-2642099.51,-23.08333333,29.5
5227,3282069.653,-2644116.434,-23.1,29.48333333
5228,3289490.953,-2640082.837,-23.06666667,29.55
5229,3291346.278,-2650168.708,-23.15,29.56666667
5230,3293201.602,-2636050.238,-23.03333333,29.58333333
5231,3293201.602,-2640082.837,-23.06666667,29.58333333
5232,3298767.577,-2688552.486,-23.46666667,29.63333333
5233,3300622.902,-2688552.486,-23.46666667,29.65
5234,3302478.227,-2646133.608,-23.11666667,29.66666667
5235,3306188.877,-2636050.238,-23.03333333,29.7
5236,3306188.877,-2648151.032,-23.13333333,29.7
5237,3304333.551,-2660260.852,-23.23333333,29.68333333
5238,3309899.526,-2634034.314,-23.01666667,29.73333333
5239,3309899.526,-2668339.106,-23.3,29.73333333
5240,3311754.851,-2680464.082,-23.4,29.75
5241,3308044.202,-2684507.774,-23.43333333,29.71666667
5242,3309899.526,-2690575.224,-23.48333333,29.73333333
5243,3315465.5,-2654204.811,-23.18333333,29.78333333
5244,3315465.5,-2658241.921,-23.21666667,29.78333333
5245,3315465.5,-2664299.474,-23.26666667,29.78333333
5246,3315465.5,-2668339.106,-23.3,29.78333333
5247,3319176.151,-2688552.486,-23.46666667,29.81666667
5248,3317320.826,-2670359.301,-23.31666667,29.8
5249,3321031.475,-2636050.238,-23.03333333,29.83333333
5250,3319176.151,-2678442.617,-23.38333333,29.81666667
5251,3324742.125,-2660260.852,-23.23333333,29.86666667
5252,3322886.8,-2664299.474,-23.26666667,29.85
5253,3324742.125,-2680464.082,-23.4,29.86666667
5254,3324742.125,-2692598.219,-23.5,29.86666667
5255,3324742.125,-2664299.474,-23.26666667,29.86666667
5256,3328452.775,-2636050.238,-23.03333333,29.9
5257,3328452.775,-2638066.413,-23.05,29.9
5258,3328452.775,-2652186.634,-23.16666667,29.9
5259,3330308.1,-2634034.314,-23.01666667,29.91666667
5260,3326597.45,-2688552.486,-23.46666667,29.88333333
5261,3335874.074,-2648151.032,-23.13333333,29.96666667
5262,3332163.424,-2692598.219,-23.5,29.93333333
5263,3334018.749,-2634034.314,-23.01666667,29.95
5264,3334018.749,-2638066.413,-23.05,29.95
5265,3334018.749,-2666319.163,-23.28333333,29.95
5266,3335874.074,-2652186.634,-23.16666667,29.96666667
5267,3335874.074,-2656223.24,-23.2,29.96666667
5268,3339584.724,-2674400.452,-23.35,30
5269,3339584.724,-2692598.219,-23.5,30
5270,3341440.049,-2654204.811,-23.18333333,30.01666667
5271,3341440.049,-2672379.749,-23.33333333,30.01666667
5272,3341440.049,-2634034.314,-23.01666667,30.01666667
5273,3343295.373,-2654204.811,-23.18333333,30.03333333
5274,3343295.373,-2684507.774,-23.43333333,30.03333333
5275,3347006.024,-2652186.634,-23.16666667,30.06666667
5276,3345150.698,-2658241.921,-23.21666667,30.05
5277,3345150.698,-2676421.408,-23.36666667,30.05
5278,3348861.348,-2676421.408,-23.36666667,30.08333333
5279,3347006.024,-2680464.082,-23.4,30.06666667
5280,3350716.673,-2642099.51,-23.08333333,30.1
5281,3354427.322,-2640082.837,-23.06666667,30.13333333
5282,3350716.673,-2678442.617,-23.38333333,30.1
5283,3350716.673,-2684507.774,-23.43333333,30.1
5284,3352571.998,-2636050.238,-23.03333333,30.11666667
5285,3356282.647,-2674400.452,-23.35,30.15
5286,3356282.647,-2646133.608,-23.11666667,30.15
5287,3358137.973,-2660260.852,-23.23333333,30.16666667
5288,3358137.973,-2676421.408,-23.36666667,30.16666667
5289,3361848.622,-2688552.486,-23.46666667,30.2
5290,3361848.622,-2634034.314,-23.01666667,30.2
5291,3359993.297,-2640082.837,-23.06666667,30.18333333
5292,3361848.622,-2648151.032,-23.13333333,30.2
5293,3363703.947,-2692598.219,-23.5,30.21666667
5294,3363703.947,-2638066.413,-23.05,30.21666667
5295,3369269.922,-2672379.749,-23.33333333,30.26666667
5296,3371125.246,-2642099.51,-23.08333333,30.28333333
5297,3371125.246,-2644116.434,-23.1,30.28333333
5298,3371125.246,-2654204.811,-23.18333333,30.28333333
5299,3372980.571,-2638066.413,-23.05,30.3
5300,3374835.896,-2654204.811,-23.18333333,30.31666667
5301,3376691.22,-2646133.608,-23.11666667,30.33333333
5302,3380401.871,-2638066.413,-23.05,30.36666667
5303,3380401.871,-2650168.708,-23.15,30.36666667
5304,3382257.195,-2668339.106,-23.3,30.38333333
5305,3385967.845,-2682485.801,-23.41666667,30.41666667
5306,3380401.871,-2662280.037,-23.25,30.36666667
5307,3387823.169,-2656223.24,-23.2,30.43333333
5308,3391533.82,-2656223.24,-23.2,30.46666667
5309,3402665.769,-2668339.106,-23.3,30.56666667
5310,3415653.042,-2634034.314,-23.01666667,30.68333333
5311,3417508.367,-2658241.921,-23.21666667,30.7
5312,3419363.693,-2634034.314,-23.01666667,30.71666667
5313,3419363.693,-2670359.301,-23.31666667,30.71666667
5314,3421219.017,-2634034.314,-23.01666667,30.73333333
5315,3432350.966,-2672379.749,-23.33333333,30.83333333
5316,3445338.24,-2652186.634,-23.16666667,30.95
5317,3475023.438,-2658241.921,-23.21666667,31.21666667
5318,3283924.978,-2632018.638,-23,29.5
5319,3289490.953,-2617915.861,-22.88333333,29.55
5320,3293201.602,-2619929.8,-22.9,29.58333333
5321,3298767.577,-2609862.578,-22.81666667,29.63333333
5322,3298767.577,-2611875.528,-22.83333333,29.63333333
5323,3298767.577,-2615902.171,-22.86666667,29.63333333
5324,3298767.577,-2619929.8,-22.9,29.63333333
5325,3300622.902,-2597790.036,-22.71666667,29.65
5326,3304333.551,-2617915.861,-22.88333333,29.68333333
5327,3306188.877,-2617915.861,-22.88333333,29.7
5328,3308044.202,-2617915.861,-22.88333333,29.71666667
5329,3321031.475,-2630003.21,-22.98333333,29.83333333
5330,3322886.8,-2585726.313,-22.61666667,29.85
5331,3322886.8,-2587736.322,-22.63333333,29.85
5332,3324742.125,-2615902.171,-22.86666667,29.86666667
5333,3326597.45,-2615902.171,-22.86666667,29.88333333
5334,3326597.45,-2630003.21,-22.98333333,29.88333333
5335,3328452.775,-2605837.414,-22.78333333,29.9
5336,3328452.775,-2607849.873,-22.8,29.9
5337,3330308.1,-2621943.987,-22.91666667,29.91666667
5338,3330308.1,-2630003.21,-22.98333333,29.91666667
5339,3332163.424,-2623958.42,-22.93333333,29.93333333
5340,3337729.399,-2599801.512,-22.73333333,29.98333333
5341,3337729.399,-2632018.638,-23,29.98333333
5342,3339584.724,-2630003.21,-22.98333333,30
5343,3341440.049,-2632018.638,-23,30.01666667
5344,3343295.373,-2632018.638,-23,30.03333333
5345,3345150.698,-2630003.21,-22.98333333,30.05
5346,3347006.024,-2595778.804,-22.7,30.06666667
5347,3348861.348,-2632018.638,-23,30.08333333
5348,3350716.673,-2591757.075,-22.66666667,30.1
5349,3352571.998,-2619929.8,-22.9,30.11666667
5350,3356282.647,-2587736.322,-22.63333333,30.15
5351,3356282.647,-2630003.21,-22.98333333,30.15
5352,3358137.973,-2583716.546,-22.6,30.16666667
5353,3358137.973,-2585726.313,-22.61666667,30.16666667
5354,3361848.622,-2619929.8,-22.9,30.2
5355,3359993.297,-2625973.102,-22.95,30.18333333
5356,3367414.596,-2571663.047,-22.5,30.25
5357,3371125.246,-2605837.414,-22.78333333,30.28333333
5358,3372980.571,-2634034.314,-23.01666667,30.3
5359,3371125.246,-2630003.21,-22.98333333,30.28333333
5360,3372980.571,-2623958.42,-22.93333333,30.3
5361,3372980.571,-2619929.8,-22.9,30.3
5362,3374835.896,-2627988.033,-22.96666667,30.31666667
5363,3378546.546,-2623958.42,-22.93333333,30.35
5364,3387823.169,-2627988.033,-22.96666667,30.43333333
5365,3387823.169,-2630003.21,-22.98333333,30.43333333
5366,3385967.845,-2607849.873,-22.8,30.41666667
5367,3391533.82,-2625973.102,-22.95,30.46666667
5368,3393389.144,-2575679.909,-22.53333333,30.48333333
5369,3393389.144,-2617915.861,-22.88333333,30.48333333
5370,3395244.469,-2607849.873,-22.8,30.5
5371,3395244.469,-2627988.033,-22.96666667,30.5
5372,3398955.119,-2603825.202,-22.76666667,30.53333333
5373,3419363.693,-2613888.726,-22.85,30.71666667
5374,3452759.54,-2593767.817,-22.68333333,31.01666667
5375,3475023.438,-2615902.171,-22.86666667,31.21666667
5376,3361848.622,-2565639.568,-22.45,30.2
5377,3363703.947,-2573671.358,-22.51666667,30.21666667
5378,3400810.444,-2561625.122,-22.41666667,30.55
5379,3402665.769,-2557611.638,-22.38333333,30.56666667
5380,3424929.667,-2561625.122,-22.41666667,30.76666667
5381,3475023.438,-2561625.122,-22.41666667,31.21666667
5382,3486155.387,-2565639.568,-22.45,31.31666667
5383,3588198.253,-2914690.396,-25.31666667,32.23333333
5384,3569645.005,-2896229.795,-25.16666667,32.06666667
5385,3588198.253,-2949622.984,-25.6,32.23333333
5386,3560368.38,-2931119.018,-25.45,31.98333333
5387,2050133.956,-4033278.757,-34.03333333,18.41666667
5388,2063121.229,-4033278.757,-34.03333333,18.53333333
5389,2098372.401,-4053445.859,-34.18333333,18.85
5390,2118780.974,-4048961.189,-34.15,19.03333333
5391,2131768.249,-4033278.757,-34.03333333,19.15
5392,2139189.548,-4031040.172,-34.01666667,19.21666667
5393,2365539.179,-4039997.153,-34.08333333,21.25
5395,2491701.269,-4031040.172,-34.01666667,22.38333333
5396,2658680.505,-4031040.172,-34.01666667,23.88333333
5397,2048278.631,-4022090.222,-33.95,18.4
5398,2048278.631,-4026564.319,-33.98333333,18.4
5399,2070542.529,-4024327.052,-33.96666667,18.6
5400,2096517.076,-4008678.43,-33.85,18.83333333
5401,2100227.727,-4019853.83,-33.93333333,18.86666667
5402,2090951.102,-3964085.347,-33.51666667,18.78333333
5403,2113215,-4006444.659,-33.83333333,18.98333333
5404,2115070.325,-3979673.273,-33.63333333,19
5405,2115070.325,-3981901.842,-33.65,19
5406,2165164.096,-3981901.842,-33.65,19.45
5407,2239377.09,-3999745.958,-33.78333333,20.11666667
5408,2471292.696,-3977445.136,-33.61666667,22.2
5409,2473148.021,-3972990.153,-33.58333333,22.21666667
5410,2476858.67,-3979673.273,-33.63333333,22.25
5411,2478713.995,-3979673.273,-33.63333333,22.26666667
5412,2495411.919,-4017617.877,-33.91666667,22.41666667
5413,2499122.568,-4024327.052,-33.96666667,22.45
5414,2831225.715,-3999745.958,-33.78333333,25.43333333
5415,2849778.964,-4026564.319,-33.98333333,25.6
5416,2851634.29,-4026564.319,-33.98333333,25.61666667
5417,2860910.913,-3970763.308,-33.56666667,25.7
5418,2931413.257,-3970763.308,-33.56666667,26.33333333
5419,2987073.003,-3961860.217,-33.5,26.83333333
5420,3016758.2,-3964085.347,-33.51666667,27.1
5421,2081674.478,-3932972.394,-33.28333333,18.7
5422,2085385.127,-3957411.245,-33.46666667,18.73333333
5423,2100227.727,-3941853.291,-33.35,18.86666667
5424,2128057.599,-3928534.49,-33.25,19.11666667
5425,2131768.249,-3932972.394,-33.28333333,19.15
5426,2133623.574,-3921880.807,-33.2,19.16666667
5427,2144755.523,-3930753.231,-33.26666667,19.26666667
5428,2148466.172,-3944074.578,-33.36666667,19.3
5429,2775565.97,-3957411.245,-33.46666667,24.93333333
5430,2866476.888,-3955187.399,-33.45,25.75
5431,2935123.908,-3957411.245,-33.46666667,26.36666667
5432,2953677.155,-3935191.982,-33.3,26.53333333
5433,3044588.073,-3913015.135,-33.13333333,27.35
5434,3094681.844,-3897516.394,-33.01666667,27.8
5597,3230120.558,-2775764.04,-24.18333333,29.01666667
5575,3391533.82,-2888032.378,-25.1,30.46666667
5576,3391533.82,-2888032.378,-25.1,30.46666667
5521,3326597.45,-3169357.068,-27.36666667,29.88333333
5522,3326597.45,-3169357.068,-27.36666667,29.88333333
5510,3608606.827,-3272107.653,-28.18333333,32.41666667
5441,2868332.213,-3846735.618,-32.63333333,25.76666667
5442,2922136.633,-3873202.588,-32.83333333,26.25
5443,2964809.104,-3866580.273,-32.78333333,26.63333333
5444,3050154.048,-3877619.537,-32.86666667,27.4
5445,3057575.347,-3831323.88,-32.51666667,27.46666667
5446,3059430.672,-3831323.88,-32.51666667,27.48333333
5447,2103938.376,-3785208.156,-32.16666667,18.9
5448,3016758.2,-3789592.462,-32.2,27.1
5449,2990783.653,-3750191.219,-31.9,26.86666667
5450,3087260.544,-3739269.264,-31.81666667,27.73333333
5451,3204146.01,-3708740.067,-31.58333333,28.78333333
5511,3608606.827,-3272107.653,-28.18333333,32.41666667
5502,3239397.182,-3286849.848,-28.3,29.1
5454,3009336.901,-3682632.98,-31.38333333,27.03333333
5455,3155907.564,-3641410.109,-31.06666667,28.35
5456,2974085.729,-3596007.326,-30.71666667,26.71666667
5457,2992638.977,-3606802.484,-30.8,26.88333333
5458,3072417.946,-3624094.23,-30.93333333,27.6
5459,3072417.946,-3628420.932,-30.96666667,27.6
5460,3159618.213,-3630584.848,-30.98333333,28.38333333
5461,3274648.355,-3572290.745,-30.53333333,29.41666667
5462,3363703.947,-3608962.639,-30.81666667,30.21666667
5463,3057575.347,-3522845.553,-30.15,27.46666667
5464,3194869.386,-3518555.088,-30.11666667,28.7
5465,3413797.718,-3557221.685,-30.41666667,30.66666667
5466,3437916.94,-3505692.368,-30.01666667,30.88333333
5467,2994494.302,-3475729.656,-29.78333333,26.9
5468,3009336.901,-3469318.178,-29.73333333,27.03333333
5469,3267227.055,-3477867.527,-29.8,29.35
5470,3322886.8,-3473592.142,-29.76666667,29.85
5471,3356282.647,-3494983.34,-29.93333333,30.15
5472,3371125.246,-3443704.134,-29.53333333,30.28333333
5473,3384112.52,-3471454.982,-29.75,30.4
5474,3387823.169,-3452236.501,-29.6,30.43333333
5475,3395244.469,-3494983.34,-29.93333333,30.5
5476,3400810.444,-3486422.575,-29.86666667,30.55
5477,3404521.093,-3477867.527,-29.8,30.58333333
5478,3423074.342,-3477867.527,-29.8,30.75
5479,3445338.24,-3499265.874,-29.96666667,30.95
5480,3061285.997,-3413885.006,-29.3,27.5
5481,3237541.857,-3411757.682,-29.28333333,29.08333333
5482,3300622.902,-3379889.305,-29.03333333,29.65
5483,3415653.042,-3420269.061,-29.35,30.68333333
5484,3471312.788,-3433046.581,-29.45,31.18333333
5485,3495432.011,-3394751.562,-29.15,31.4
5486,3100247.819,-3358686.61,-28.86666667,27.85
5487,3122511.717,-3358686.61,-28.86666667,28.05
5488,3144775.615,-3345981.318,-28.76666667,28.25
5489,3185592.762,-3339633.239,-28.71666667,28.61666667
5490,3222699.258,-3335402.872,-28.68333333,28.95
5491,3313610.176,-3320607.177,-28.56666667,29.76666667
5492,3315465.5,-3318494.846,-28.55,29.78333333
5493,3380401.871,-3371404.133,-28.96666667,30.36666667
5494,3502853.311,-3360805.345,-28.88333333,31.46666667
5495,3551091.756,-3354450.156,-28.83333333,31.9
5496,3573355.654,-3350215.06,-28.8,32.1
5497,3007481.577,-3251075.238,-28.01666667,27.01666667
