Id,x_m,y_m
4067,3066851.971,-2992889.546
4068,3066851.971,-2999080.943
4069,3072417.946,-2943452.424
4070,3072417.946,-2968150.176
4071,3074273.271,-2984638.437
4072,3074273.271,-2986700.778
4073,3077983.92,-2949622.984
4074,3079839.246,-2957854.414
4075,3081694.57,-2978453.163
4076,3083549.895,-2945508.992
4077,3083549.895,-2966090.446
4078,3085405.22,-2947565.844
4079,3087260.544,-2947565.844
4080,3087260.544,-2955796.125
4081,3087260.544,-2997016.851
4082,3092826.519,-2939340.148
4083,3090971.195,-2947565.844
4084,3090971.195,-2964031.006
4085,3090971.195,-2974331.099
4086,3092826.519,-2949622.984
4087,3092826.519,-2953738.124
4088,3092826.519,-2978453.163
4089,3092826.519,-2997016.851
4090,3096537.169,-2947565.844
4091,3096537.169,-2949622.984
4092,3096537.169,-2957854.414
4093,3094681.844,-2961971.853
4094,3098392.493,-2955796.125
4095,3100247.819,-2943452.424
4096,3100247.819,-2964031.006
4097,3102103.144,-2974331.099
4098,3103958.468,-2978453.163
4099,3107669.118,-2974331.099
4100,3111379.768,-2953738.124
4101,3115090.417,-2957854.414
4102,3115090.417,-2978453.163
4103,3118801.067,-2943452.424
4104,3118801.067,-2964031.006
4105,3118801.067,-2992889.546
4106,3122511.717,-2945508.992
4107,3122511.717,-2968150.176
4108,3122511.717,-2984638.437
4109,3126222.366,-2961971.853
4110,3126222.366,-2968150.176
4111,3126222.366,-2992889.546
4112,3126222.366,-2997016.851
4113,3128077.691,-2953738.124
4114,3128077.691,-2957854.414
4115,3128077.691,-2961971.853
4116,3128077.691,-2968150.176
4117,3128077.691,-2970210.195
4118,3129933.017,-2943452.424
4119,3129933.017,-2970210.195
4120,3129933.017,-2976391.987
4121,3131788.341,-2955796.125
4122,3131788.341,-2961971.853
4123,3131788.341,-2974331.099
4124,3131788.341,-2978453.163
4125,3133643.666,-2978453.163
4126,3131788.341,-2999080.943
4127,3133643.666,-2947565.844
4128,3133643.666,-2964031.006
4129,3133643.666,-2968150.176
4130,3135498.991,-2978453.163
4131,3135498.991,-2966090.446
4132,3135498.991,-2968150.176
4133,3133643.666,-2966090.446
4134,3137354.315,-2945508.992
4135,3137354.315,-2953738.124
4136,3137354.315,-2955796.125
4137,3139209.64,-2959912.989
4138,3137354.315,-2961971.853
4139,3137354.315,-2966090.446
4140,3137354.315,-2968150.176
4141,3137354.315,-2943452.424
4142,3139209.64,-2951680.411
4143,3139209.64,-2961971.853
4144,3139209.64,-2964031.006
4145,3139209.64,-2968150.176
4146,3139209.64,-2970210.195
4147,3141064.966,-2970210.195
4148,3139209.64,-2972270.502
4149,3148486.264,-2976391.987
4150,3139209.64,-2978453.163
4151,3141064.966,-2955796.125
4152,3141064.966,-2964031.006
4153,3141064.966,-2968150.176
4154,3141064.966,-2966090.446
4155,3141064.966,-2972270.502
4156,3142920.29,-2974331.099
4157,3141064.966,-2978453.163
4158,3141064.966,-2982576.389
4159,3141064.966,-2988763.409
4160,3142920.29,-2943452.424
4161,3142920.29,-2961971.853
4162,3142920.29,-2964031.006
4163,3142920.29,-2966090.446
4164,3142920.29,-2968150.176
4165,3142920.29,-2970210.195
4166,3142920.29,-2972270.502
4167,3142920.29,-2984638.437
4168,3142920.29,-2992889.546
4169,3144775.615,-2957854.414
4170,3144775.615,-2972270.502
4171,3144775.615,-2974331.099
4172,3146630.94,-2976391.987
4173,3146630.94,-2961971.853
4174,3146630.94,-2966090.446
4175,3146630.94,-2968150.176
4176,3146630.94,-2970210.195
4177,3146630.94,-2984638.437
4178,3148486.264,-2945508.992
4179,3148486.264,-2955796.125
4180,3148486.264,-2961971.853
4181,3148486.264,-2966090.446
4182,3148486.264,-2970210.195
4183,3148486.264,-2984638.437
4184,3150341.589,-2955796.125
4185,3150341.589,-2959912.989
4186,3152196.915,-2968150.176
4187,3150341.589,-2970210.195
4188,3150341.589,-2974331.099
4189,3150341.589,-2976391.987
4190,3150341.589,-2980514.631
4191,3152196.915,-2951680.411
4192,3152196.915,-2955796.125
4193,3152196.915,-2957854.414
4194,3152196.915,-2966090.446
4195,3152196.915,-2970210.195
4196,3154052.239,-2970210.195
4197,3152196.915,-2974331.099
4198,3154052.239,-2951680.411
4199,3154052.239,-2966090.446
4200,3155907.564,-2947565.844
4201,3155907.564,-2949622.984
4202,3155907.564,-2953738.124
4203,3157762.889,-2957854.414
4204,3157762.889,-2986700.778
4205,3157762.889,-2943452.424
4206,3157762.889,-2947565.844
4207,3157762.889,-2949622.984
4208,3157762.889,-2964031.006
4209,3157762.889,-2966090.446
4210,3157762.889,-2990826.331
4211,3161473.539,-2941396.142
4212,3161473.539,-2970210.195
4213,3159618.213,-2972270.502
4214,3159618.213,-2982576.389
4215,3159618.213,-2949622.984
4216,3161473.539,-2949622.984
4217,3161473.539,-2978453.163
4218,3161473.539,-2997016.851
4219,3163328.864,-2966090.446
4220,3163328.864,-2972270.502
4221,3163328.864,-2974331.099
4222,3163328.864,-2976391.987
4223,3163328.864,-2982576.389
4224,3163328.864,-2984638.437
4225,3163328.864,-2986700.778
4226,3163328.864,-2988763.409
4227,3165184.188,-2974331.099
4228,3165184.188,-2982576.389
4229,3167039.513,-2953738.124
4230,3167039.513,-2959912.989
4231,3167039.513,-2968150.176
4232,3167039.513,-2970210.195
4233,3167039.513,-2988763.409
4234,3168894.838,-2972270.502
4235,3168894.838,-2974331.099
4236,3170750.162,-2992889.546
4237,3170750.162,-2961971.853
4238,3170750.162,-2966090.446
4239,3170750.162,-2980514.631
4240,3172605.488,-2980514.631
4241,3172605.488,-2984638.437
4242,3172605.488,-2986700.778
4243,3172605.488,-2990826.331
4244,3172605.488,-2992889.546
4245,3174460.813,-2957854.414
4246,3174460.813,-2974331.099
4247,3174460.813,-2978453.163
4248,3174460.813,-2984638.437
4249,3176316.137,-2953738.124
4250,3180026.787,-2959912.989
4251,3176316.137,-2964031.006
4252,3176316.137,-2968150.176
4253,3176316.137,-2970210.195
4254,3174460.813,-2976391.987
4255,3178171.462,-2941396.142
4256,3178171.462,-2984638.437
4257,3180026.787,-2964031.006
4258,3180026.787,-2982576.389
4259,3181882.111,-2970210.195
4260,3185592.762,-2970210.195
4261,3189303.411,-2984638.437
4262,3193014.061,-2999080.943
4263,3198580.035,-2955796.125
4264,3200435.36,-2976391.987
4265,3200435.36,-2972270.502
4266,3198580.035,-2939340.148
4267,3202290.686,-2999080.943
4268,3206001.335,-2992889.546
4269,3211567.309,-2976391.987
4270,3213422.635,-2959912.989
4271,3224554.584,-2947565.844
4272,3222699.258,-2984638.437
4273,3226409.908,-2982576.389
4274,3233831.208,-2976391.987
4275,3239397.182,-2947565.844
4276,3239397.182,-2980514.631
4277,3241252.507,-2972270.502
4278,3243107.831,-2984638.437
4279,3244963.157,-2984638.437
4280,3243107.831,-2986700.778
4281,3244963.157,-2990826.331
4282,3244963.157,-2999080.943
4283,3248673.806,-2988763.409
4284,3256095.106,-2966090.446
4285,3252384.456,-2982576.389
4286,3252384.456,-2984638.437
4287,3252384.456,-2992889.546
4288,3254239.78,-2982576.389
4289,3261661.08,-2976391.987
4290,3267227.055,-2997016.851
4291,3274648.355,-2961971.853
4292,3280214.329,-2970210.195
4293,3282069.653,-2945508.992
4294,3287635.628,-2961971.853
4295,3291346.278,-2949622.984
4296,3291346.278,-2992889.546
4297,3295056.927,-2986700.778
4298,3293201.602,-2992889.546
4299,3296912.253,-2939340.148
4300,3296912.253,-2955796.125
4301,3296912.253,-2982576.389
4302,3302478.227,-2947565.844
4303,3302478.227,-2968150.176
4304,3304333.551,-2966090.446
4305,3304333.551,-2982576.389
4306,3311754.851,-2986700.778
4307,3309899.526,-2957854.414
4308,3313610.176,-2959912.989
4309,3313610.176,-2999080.943
4310,3319176.151,-2966090.446
4311,3321031.475,-2970210.195
4312,3321031.475,-2984638.437
4313,3321031.475,-2961971.853
4314,3324742.125,-2984638.437
4315,3328452.775,-2959912.989
4316,3328452.775,-2974331.099
4317,3332163.424,-2972270.502
4318,3332163.424,-2974331.099
4319,3332163.424,-2992889.546
4320,3335874.074,-2943452.424
4321,3337729.399,-2976391.987
4322,3337729.399,-2999080.943
4323,3341440.049,-2982576.389
4324,3343295.373,-2955796.125
4325,3343295.373,-2970210.195
4326,3345150.698,-2961971.853
4327,3348861.348,-2999080.943
4328,3347006.024,-2955796.125
4329,3348861.348,-2992889.546
4330,3348861.348,-2957854.414
4331,3356282.647,-2988763.409
4332,3356282.647,-2972270.502
4333,3358137.973,-2947565.844
4334,3361848.622,-2968150.176
4335,3358137.973,-2988763.409
4336,3367414.596,-2972270.502
4337,3367414.596,-2957854.414
4338,3374835.896,-2968150.176
4339,3371125.246,-2978453.163
4340,3374835.896,-2992889.546
4341,3376691.22,-2953738.124
4342,3376691.22,-2970210.195
4343,3378546.546,-2972270.502
4344,3382257.195,-2955796.125
4345,3387823.169,-2961971.853
4346,3393389.144,-2949622.984
4347,3395244.469,-2951680.411
4348,3400810.444,-2961971.853
4349,3402665.769,-2994953.053
4350,3402665.769,-2949622.984
4351,3406376.418,-2949622.984
4352,3408231.743,-2966090.446
4353,3408231.743,-2972270.502
4354,3408231.743,-2982576.389
4355,3411942.393,-2947565.844
4356,3417508.367,-2970210.195
4357,3421219.017,-2951680.411
4358,3423074.342,-2943452.424
4359,3423074.342,-2953738.124
4360,3424929.667,-2947565.844
4361,3424929.667,-2957854.414
4362,3428640.316,-2943452.424
4363,3428640.316,-2953738.124
4364,3430495.642,-2943452.424
4365,3432350.966,-2978453.163
4366,3434206.291,-2980514.631
4367,3436061.616,-2964031.006
4368,3437916.94,-2957854.414
4369,3436061.616,-2968150.176
4370,3436061.616,-2970210.195
4371,3441627.591,-2984638.437
4372,3443482.915,-2957854.414
4373,3443482.915,-2961971.853
4374,3443482.915,-2990826.331
4375,3445338.24,-2943452.424
4376,3447193.565,-2953738.124
4377,3445338.24,-2959912.989
4378,3447193.565,-2964031.006
4379,3445338.24,-2966090.446
4380,3447193.565,-2968150.176
4381,3449048.889,-2951680.411
4382,3445338.24,-2974331.099
4383,3450904.215,-2945508.992
4384,3450904.215,-2972270.502
4385,3452759.54,-2961971.853
4386,3452759.54,-2968150.176
4387,3452759.54,-2972270.502
4388,3452759.54,-2945508.992
4389,3456470.189,-2972270.502
4390,3456470.189,-2966090.446
4391,3460180.838,-2978453.163
4392,3462036.164,-2986700.778
4393,3465746.813,-2992889.546
4394,3469457.463,-2959912.989
4395,3471312.788,-2959912.989
4396,3476878.762,-2957854.414
4397,3473168.113,-2945508.992
4398,3475023.438,-2999080.943
4399,3478734.087,-2994953.053
4400,3484300.062,-2943452.424
4401,3484300.062,-2955796.125
4402,3484300.062,-2959912.989
4403,3484300.062,-2964031.006
4404,3488010.711,-2941396.142
4405,3486155.387,-2945508.992
4406,3488010.711,-2964031.006
4407,3491721.362,-2984638.437
4408,3489866.036,-2941396.142
4409,3495432.011,-2970210.195
4410,3495432.011,-2961971.853
4411,3497287.336,-2964031.006
4412,3497287.336,-2968150.176
4413,3502853.311,-2988763.409
4414,3502853.311,-2959912.989
4415,3508419.285,-2957854.414
4416,3510274.609,-2951680.411
4417,3513985.26,-2951680.411
4418,3515840.584,-2947565.844
4419,3515840.584,-2949622.984
4420,3515840.584,-2957854.414
4421,3521406.558,-2953738.124
4422,3528827.858,-2992889.546
4423,3532538.507,-2959912.989
4424,3543670.457,-2994953.053
4425,3536249.158,-2990826.331
4426,3538104.482,-2961971.853
4427,3543670.457,-2976391.987
4428,3547381.107,-2949622.984
4429,3547381.107,-2951680.411
4430,3556657.731,-2943452.424
4431,3562223.705,-2997016.851
4432,2862766.239,-2908534.329
4433,2868332.213,-2916742.981
4434,2873898.188,-2914690.396
4435,2872042.862,-2898279.848
4436,2873898.188,-2920849.004
4437,2879464.162,-2931119.018
4438,2879464.162,-2885983.722
4439,2879464.162,-2933173.873
4440,2883174.812,-2881887.248
4441,2881319.486,-2910586.069
4442,2890596.111,-2908534.329
4443,2890596.111,-2937284.437
4444,2896162.086,-2890081.313
4445,2898017.41,-2922902.439
4446,2907294.035,-2924956.158
4447,2911004.684,-2877791.888
4448,2914715.334,-2904431.693
4449,2916570.659,-2918795.851
4450,2922136.633,-2920849.004
4451,2922136.633,-2888032.378
4452,2927702.608,-2914690.396
4453,2927702.608,-2918795.851
4454,2929557.933,-2892130.527
4455,2933268.582,-2937284.437
4456,2936979.232,-2931119.018
4457,2938834.557,-2920849.004
4458,2940689.882,-2916742.981
4459,2949966.506,-2890081.313
4460,2972230.404,-2935229.012
4461,2974085.729,-2879839.429
4462,2975941.054,-2890081.313
4463,2983362.353,-2908534.329
4464,2988928.328,-2935229.012
4465,2996349.628,-2933173.873
4466,3001915.602,-2918795.851
4467,3007481.577,-2916742.981
4468,3013047.551,-2916742.981
4469,3014902.875,-2937284.437
4470,3018613.526,-2906482.87
4471,3016758.2,-2918795.851
4472,3022324.175,-2898279.848
4473,3022324.175,-2916742.981
4474,3024179.5,-2896229.795
4475,3024179.5,-2916742.981
4476,3027890.15,-2916742.981
4477,3029745.475,-2906482.87
4478,3037166.773,-2881887.248
4479,3042732.748,-2912638.091
4480,3048298.723,-2927010.161
4481,3052009.373,-2931119.018
4482,3063141.322,-2912638.091
4483,3066851.971,-2904431.693
4484,3068707.297,-2888032.378
4485,3068707.297,-2918795.851
4486,3070562.621,-2898279.848
4487,3070562.621,-2927010.161
4488,3072417.946,-2896229.795
4489,3079839.246,-2931119.018
4490,3077983.92,-2924956.158
4491,3083549.895,-2935229.012
4492,3089115.87,-2910586.069
4493,3089115.87,-2916742.981
4494,3089115.87,-2924956.158
4495,3094681.844,-2916742.981
4496,3096537.169,-2929064.447
4497,3100247.819,-2879839.429
4498,3113235.093,-2885983.722
4499,3113235.093,-2929064.447
4500,3124367.042,-2920849.004
4501,3129933.017,-2904431.693
4502,3126222.366,-2927010.161
4503,3129933.017,-2937284.437
4504,3131788.341,-2935229.012
4505,3137354.315,-2894180.021
4506,3139209.64,-2916742.981
4507,3142920.29,-2937284.437
4508,3146630.94,-2927010.161
4509,3148486.264,-2885983.722
4510,3148486.264,-2924956.158
4511,3150341.589,-2900330.183
4512,3155907.564,-2918795.851
4513,3152196.915,-2879839.429
4514,3152196.915,-2885983.722
4515,3152196.915,-2918795.851
4516,3152196.915,-2933173.873
4517,3154052.239,-2914690.396
4518,3155907.564,-2902380.798
4519,3159618.213,-2888032.378
4520,3163328.864,-2896229.795
4521,3167039.513,-2898279.848
4522,3167039.513,-2935229.012
4523,3168894.838,-2890081.313
4524,3170750.162,-2894180.021
4525,3174460.813,-2904431.693
4526,3176316.137,-2885983.722
4527,3176316.137,-2902380.798
4528,3180026.787,-2896229.795
4529,3185592.762,-2900330.183
4530,3180026.787,-2924956.158
4531,3180026.787,-2939340.148
4532,3181882.111,-2879839.429
4533,3191158.736,-2898279.848
4534,3196724.711,-2924956.158
4535,3198580.035,-2929064.447
4536,3206001.335,-2877791.888
4537,3206001.335,-2922902.439
4538,3207856.66,-2929064.447
4539,3211567.309,-2904431.693
4540,3213422.635,-2927010.161
4541,3222699.258,-2890081.313
4542,3220843.933,-2914690.396
4543,3222699.258,-2927010.161
4544,3230120.558,-2902380.798
4545,3231975.882,-2935229.012
4546,3235686.533,-2918795.851
4547,3237541.857,-2927010.161
4548,3244963.157,-2879839.429
4549,3244963.157,-2890081.313
4550,3244963.157,-2906482.87
4551,3250529.131,-2904431.693
4552,3252384.456,-2881887.248
4553,3252384.456,-2910586.069
4554,3265371.73,-2898279.848
4555,3267227.055,-2896229.795
4556,3269082.38,-2922902.439
4557,3269082.38,-2924956.158
4558,3270937.704,-2918795.851
4559,3272793.029,-2883935.347
4560,3272793.029,-2896229.795
4561,3272793.029,-2892130.527
4562,3272793.029,-2900330.183
4563,3274648.355,-2877791.888
4564,3278359.004,-2890081.313
4565,3285780.304,-2896229.795
4566,3291346.278,-2898279.848
4567,3293201.602,-2904431.693
4568,3295056.927,-2877791.888
4569,3298767.577,-2912638.091
4570,3302478.227,-2902380.798
4571,3306188.877,-2877791.888
4572,3304333.551,-2918795.851
4573,3308044.202,-2916742.981
4574,3313610.176,-2898279.848
4575,3321031.475,-2922902.439
4576,3321031.475,-2920849.004
4577,3328452.775,-2931119.018
4578,3332163.424,-2900330.183
4579,3332163.424,-2910586.069
4580,3339584.724,-2914690.396
4581,3347006.024,-2908534.329
4582,3350716.673,-2927010.161
4583,3358137.973,-2896229.795
4584,3359993.297,-2916742.981
4585,3359993.297,-2900330.183
4586,3361848.622,-2896229.795
4587,3361848.622,-2914690.396
4588,3361848.622,-2918795.851
4589,3365559.271,-2910586.069
4590,3369269.922,-2908534.329
4591,3369269.922,-2920849.004
4592,3371125.246,-2888032.378
4593,3372980.571,-2927010.161
4594,3376691.22,-2916742.981
4595,3378546.546,-2904431.693
4596,3384112.52,-2877791.888
4597,3384112.52,-2900330.183
4598,3384112.52,-2920849.004
4599,3387823.169,-2879839.429
4600,3389678.495,-2888032.378
4601,3391533.82,-2888032.378
4602,3391533.82,-2894180.021
4603,3395244.469,-2904431.693
4604,3395244.469,-2916742.981
4605,3395244.469,-2937284.437
4606,3402665.769,-2888032.378
4607,3402665.769,-2916742.981
4608,3402665.769,-2924956.158
4609,3404521.093,-2910586.069
4610,3408231.743,-2892130.527
4611,3413797.718,-2896229.795
4612,3411942.393,-2931119.018
4613,3415653.042,-2883935.347
4614,3417508.367,-2937284.437
4615,3423074.342,-2904431.693
4616,3423074.342,-2910586.069
4617,3419363.693,-2916742.981
4618,3423074.342,-2929064.447
4619,3423074.342,-2888032.378
4620,3424929.667,-2898279.848
4621,3424929.667,-2904431.693
4622,3424929.667,-2920849.004
4623,3426784.991,-2881887.248
4624,3426784.991,-2888032.378
4625,3426784.991,-2892130.527
4626,3428640.316,-2927010.161
4627,3428640.316,-2929064.447
4628,3426784.991,-2935229.012
4629,3424929.667,-2912638.091
4630,3430495.642,-2892130.527
4631,3432350.966,-2931119.018
4632,3432350.966,-2881887.248
4633,3432350.966,-2894180.021
4634,3432350.966,-2912638.091
4635,3434206.291,-2892130.527
4636,3434206.291,-2918795.851
4637,3436061.616,-2877791.888
4638,3436061.616,-2892130.527
4639,3436061.616,-2894180.021
4640,3437916.94,-2879839.429
4641,3437916.94,-2881887.248
4642,3437916.94,-2883935.347
4643,3437916.94,-2904431.693
4644,3441627.591,-2892130.527
4645,3439772.266,-2931119.018
4646,3441627.591,-2877791.888
4647,3447193.565,-2939340.148
4648,3445338.24,-2900330.183
4649,3445338.24,-2906482.87
4650,3445338.24,-2910586.069
4651,3445338.24,-2914690.396
4652,3447193.565,-2931119.018
4653,3447193.565,-2933173.873
